,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9
1489,59oXRNRnmmTbwgkZkV7l4g,0.00738,0.337,0.809,0.000272,0.319,0.155550899,0,0.0327,0.701536967,0.319,1,6xnhvngEfrUad67GsI2GTw,0o8Sl5RjZnYWC3rdNhzBhc,69HBkY6dhDFSrXAdiyLZZG,6DLKNWx11doB3MnMntfK2e,04NYQqAueUkZH8KextGast,18vGqlZqxpAwlepFrqIkOG,7ew2yVscivQRemp0MPPWtS,2JLp01p1NG7wg0vNqNpOC1,2PP4iD2JbYDJHmvzOjThIO,1Up4RdOBpChNDytatxKDXP
1490,4dVhtd1j9efsN4izpmy4q3,0.13,0.425,0.572,0,0.357,0.392151726,0,0.0446,0.390200152,0.319,1,23OXdR7YuUBVWh5hSnYJau,497l7A8s1mEyDPl9zOYkST,4VAblZCtZSqqhSF7XnijUT,0m5HCOpIKSaidlHOzqZB4z,1m3u1TiftjNA1zx0tm1ehj,12qI9nJMNUd4DkPq26LytN,7BveOHNCRW3FqnAtA2Gnb0,1Y48E203WMGk7j3qUvSBOU,5LKXxwgll43fxe1lPF7sze,0TYU8ABnNgUX7xxDfMPYIU
1491,5Nn2Dj7OQsGL6pgQ9iIzPp,0.0107,0.747,0.68,0.803,0.0964,0.324147325,1,0.0346,0.451106559,0.594,2,05fxSSpBnl52vfwdxKO4Qm,46nibbtFxxrgZq9EpXmTy1,05LvE6ySn6hEcHdAJ7N19z,5cNLc9PNhzbGC3DKZeWGSL,71bNtvMPo4s7TS9crxG7cu,16muBPcWmkHSl1uM4tE8WL,2KXwJZv1pRQFQ95Kj60jBN,47jzduOtk5nAtsE8YuugQm,6xJSVfI6xi51iJrbm9KjXb,3SOp10shYtVHuZWxVGenUb
1492,15GwXVerL8HSCf6zEf7aCG,0.0859,0.646,0.877,0.00197,0.335,0.268035836,1,0.0545,0.663603312,0.938,2,3Fzlg5r1IjhLk2qRw667od,4UuHWIkAWnN176A2rx7YFB,1dSreFBAq3Tz7eLvea5ikf,3mcG2NI5G5vhrQtRda1YnA,3L5cSHbf7oBWubuCwJbUGt,6JhiPJ35em1M9tJx1hXjwD,3FBiFFEq2JCAVPFAbFeBMz,4HzxLyKw2BQNTecTuxsPEA,606MdMKIoz2TKV1pAML5OJ,0onslUNmSLDkuYaideYWir
1493,7wC5eZcFS1Q1BsQ35DU6H4,0.693,0.64,0.321,0.0307,0.114,0.765128098,1,0.0931,0.697526233,0.177,2,0Fbyu0CzsClu9N00gGwAmi,47IAJLkYhZag79yvXmT6Lt,01LXrAtadc5KLDmINlg1yt,01PczmMkigsEjsRSPTsepy,1XFYs8doNArJcIdbUEMEDB,1JmLA5HZ7Wp7L8DNctLpUW,5AZRYcTovT2oGYpoOuCxqB,3oJWTN5wZcXr40qNX3wPZ8,4YutJsNwBBInE8vemufpQ8,59hJIGEDNvXePcZjVWD4wM
1494,4Y79JMfPbB4c8snzbrSUU6,0.132,0.915,0.385,8.84E-06,0.097,0.437051396,1,0.061,0.505044676,0.656,2,2fZQIJew3nkNe99s2PKzul,50tGR9MkWXug4dCvshHo8s,5TfXibaQ8YeR4UFCyXdCNc,2pes8dcykE4OjmNkFstKI0,4y6sUWPw0XzCb8RodaNSPY,4A3yBa4C3Zy6UAGxIyv1XD,7qs2GAglLWfxEfmO8u2u0A,6bXSYxP6WDlNCr6Jk1H3MW,5zxwumO0laRosoeOvbVSvc,4Ro98RCK90oHqqSZUnTFq5
1495,6c1T4m4RcD1RMF7ROmcbh2,0.895,0.703,0.17,2.24E-06,0.124,0.868077749,0,0.0468,0.69281819,0.735,1,4yp90BbE4dxPXfGGSpbFwT,5PNV4Yyi4MTQ3VQh1dlSD7,28EyY6ygTlCucvF9RoMIQ1,4y33GcGciT2kwm0DOeXUa3,4qMu6LIImRJVbxB70bdFJj,0an8pwAsISvMA9ZIbAmeW7,297rZsBEjFw9d0Gl3iBLnd,0orqUsqNaLLGF4aXoU6F3d,1sCqAU8UKMoRmcT7RdhtuP,3jq1RpStaB1YGyN3rRZGca
1496,1kgw52pWfmHsXP0eAmduLg,0.415,0.708,0.591,0,0.117,0.305181537,1,0.0348,0.581777611,0.618,2,5tAa8Uaqr4VvA3693mbIhU,4IhKLu7Vk3j2TLmnFPl6To,1W0zPxHrUF4H2xmWkO97Ea,7BKLCZ1jbUBVqRi2FVlTVw,7ys1F3g544o8KJGCUodYRV,0P6AWOA4LG1XOctzaVu5tt,5FUlm1KaB15evWbYRYbZ05,5H4YGepZNnPhnOHA9vZSEP,5qWfbqQUmQGS0fy15emahR,4lszNcJSaz61QT6gpMhFU1
1497,5oIvzNfaG5AvFtXvjAiIDR,0.255,0.714,0.433,0.736,0.7,0.5144863,1,0.03,0.759245366,0.489,2,3SOp10shYtVHuZWxVGenUb,2z2wRgcKOSDCSdL6jwjDCW,3KTVQGLS2np8dWe5s4F9EN,05fxSSpBnl52vfwdxKO4Qm,46nibbtFxxrgZq9EpXmTy1,5uDXc5GPqjZYINRwhogacO,6xJSVfI6xi51iJrbm9KjXb,5mayqRLrBYxucQ5fXgZ2eY,66ddt3E6KGEpRhJVchDnz3,47jzduOtk5nAtsE8YuugQm
1498,0wh5BYo4Rr8X6vGiJ3Vrnf,0.109,0.766,0.467,1.85E-05,0.078,0.460837219,1,0.265,0.51805792,0.38,2,7pMRoGLEJuFM2wl5pt0R99,7BZeyb1wPX9t78rWbLWiky,2fkVZYFv9hOejIsLzZy8ad,2mfUa8bLs2s5N4VaqJZ4lZ,13CncIo5SjhyyDGsGrMwwX,5IaHrVsrferBYDm0bDyABy,4azNvmimnwJnlTA2Jnobxv,10GJQkjRJcZhGTLagFOC62,4iVD0fTHGxV9JWloujsL3s,2dCTcN5w3VJko61tVBUfRG
1499,0ZFeVCKCMCXUQ1TKVd2azW,0.16,0.439,0.43,0,0.368,0.389374967,1,0.0273,0.437573939,0.26,2,1KVQsZPeztZ7GnpVfqAnFX,789qI3jXwivzud76JHGTzU,7oJmIBxEAYjfkS7lhZ7M1S,6FueN9jVmrkmxApDrdfDFY,0EoJvT28HPgpkGdIAdBQGH,2mxzc5jMl7oxIXz9Einq54,5lK18Pt33xNudq4qYDxIm8,31cahXEtbRJM5lzVjvgW21,5weKCP07IGA1565wfI3cZ1,4JTbXALrXVYabZKZ9gr8M7
1500,71HJ6PCDao3hcgOEUX8M22,0.00767,0.756,0.675,0.000909,0.0535,0.339445696,1,0.0755,0.471727693,0.34,2,10GJQkjRJcZhGTLagFOC62,0VWRbuEicramx9Hp2iWCTC,1LhMopPAallLeaeNutqbgS,2JRLoT6z48Pfihyj1s1u77,2mfUa8bLs2s5N4VaqJZ4lZ,0mDGNetRxywxqgiXFbagZh,1TIiWomS4i0Ikaf9EKdcLn,6twQJ2KMwNzODCY0HzXP2E,15vzANxN8G9wWfwAJLLMCg,7wjprvfscpUNacftNovfQO
1501,21xFsQzlsh6cr5XIDqKc7S,0.0222,0.657,0.633,1.01E-05,0.13,0.370042437,1,0.0399,0.673380077,0.31,2,630sXRhIcfwr2e4RdNtjKN,45Egmo7icyopuzJN0oMEdk,4ZJPwET9Jrgpkqi4Vo3Yg8,6E4POizZfmNFRp7840aY8w,3s0mnG8S0LTSdMQ7GxFvam,6vMTckYma2XliqlxrNi7aR,5OCJzvD7sykQEKHH7qAC3C,7l9joJ1CFiSZukme7ek79a,5boqkVlc0CWhfTjksnpc1X,1N7YeVU0ZwAFbOhwM61ef6
1502,3Xf1QayETh9YgdW0FzMJEl,0.0135,0.75,0.707,0,0.284,0.174097553,0,0.0511,0.519341932,0.448,1,7uH27oIt4a6cIFCA8ZPcyG,2Cby9QLsraYQ5Thh7GbxIh,3NuK5xMlSlB6K2Qp16zf3h,5WTxbyWTpoqhdxEN2szOnl,2qT1uLXPVPzGgFOx4jtEuo,7pGtuhBhQxQGzMvclqwbj4,5NQJnRpJHRaupdegphntQT,4VQTKp46Iz8yNWkyvzcOLo,6BJLqaraRUJmHa2I1c81P9,3qLBz3j26AHO2jBYUQWLA6
1503,3UkU7W1CNZJlYMh1Wn4FKh,0.0713,0.606,0.55,0,0.26,0.373028763,0,0.0751,0.606423907,0.537,1,7eA8KIqKOYDwzDoQPp0vQ9,3mD8rKs6rtOO3RUwNTIweI,1jY7v9jG7kuUOGT9vVR6vs,34i4yxPrHWquuR4kjiivFO,34aHsgRbN3WSRWf64rtYnj,3HjLU5QejJyDTzwWXneVw1,20iTeSpUmLkthcNqkuy32e,1yY9uOKV3A9pPedzTfvbg1,3Px934J0dBoCmpUhUuCQkD,4t14AT1MhpuSOdojL4zZgZ
1504,1S72ZBri51G9hDcuiGRFcU,0.0791,0.549,0.63,0.00479,0.294,0.35018599,1,0.0689,0.596132575,0.12,2,7BbtwLVN2ZRGXnMWnQN4LF,0bbQBuQE016KNigjQ7cXPR,4ye3W4xNyQkIItKp01QbLM,3DmW6y7wTEYHJZlLo1r6XJ,4JTbXALrXVYabZKZ9gr8M7,0EoJvT28HPgpkGdIAdBQGH,1gm616Plq4ScqNi7TVkZ5N,5OCJzvD7sykQEKHH7qAC3C,31cahXEtbRJM5lzVjvgW21,7vieczQAdtkYNqGW61TGyr
1505,0PDUDa38GO8lMxLCRc4lL1,0.117,0.584,0.7,0,0.0939,0.223974433,1,0.0456,0.600859855,0.438,2,6szOfaZn6H3rZXnUqgJ4R7,2nGlRyaeE9JF4L4TyAf3uJ,6AvfZXpbb6r35DfF7gHPRq,1LIPyl9jbqlf7vBfTOFeoB,74Ru27B7Jx8mBt5MGvGLLv,73Jdi1pXMmpo5LcsSXiFLO,6mqdunuFFSODHKcpDTFvAj,4hQ6UGyWQIGJmHSo0J88JW,6LKYeyLt4G4SlZ6OJwFhVS,10fW2qiEcF5koseYB8jzFr
1506,4sPLWp96ErrLiMfgz5TE4l,0.00287,0.58,0.795,0.000202,0.134,0.268402578,0,0.036,0.606000712,0.27,1,0Mn3amMRMoabaoTf1Publ4,4lOavMadLCGAOJEvMJ5t4t,1SVqPKwkGssw1ao0Jqmx2b,2TYlNJNjw45KdmKr5Dh2mh,3yHTTHbT058Ow0favhZO38,0lXvZ242DIHyJzvlMqOWBU,1okBYMGQjaJ4Hzz1xZfA3N,2LskIZrCeLxRvCiGP8gxlh,1DtyyKcLBsBoHkbyXd6wzL,6v4F5IaKUITBPzt2wztoiZ
1507,6ocbgoVGwYJhOv1GgI9NsF,0.601,0.771,0.32,0,0.0885,0.563315346,0,0.316,0.672514451,0.312,1,7dNwJbsT0sg1le5kVugGJb,2ZbvTTHaZIYu9XhnRO44mr,5aFuDW1GwQrLyHp8Zw0oct,1GlSowQ33EgXZz1Y22LleO,4cQrSREMqBSvJ8ZzBZjVb8,0mCMjlSkCS0vTEeMX74tcZ,7m9OqQk4RVRkw9JJdeAw96,3al2hpm92xE0pBalqWQHdD,3f8Uygfz3CIpUCo6H6iNOJ,7gJsXDS4U2sEotDT9nhZhT
1508,55XIyd0gBhVMJEcNy2H6UJ,0.00943,0.794,0.75,0.114,0.179,0.26473516,1,0.346,0.480961037,0.293,2,4pdD4rKmi3JfGj3SO4mxU6,6o8ogTrSX8H0F66Pdz3Tsc,3Kvce9qtIAmR4Axtq7mdGl,0G7Ik0gmxJBFJKAmK2p1k9,02rbSCTm2smTIZ6d8im2NP,7McDPr2z0PRUpuTd4fI1FT,4eIT2gZ0WZyJpgfmoD6saJ,5AjINjwKyRvQJhSe2zpPHi,0gxkqxGiLg1ylKzgToCcHY,1eLSF6HfrRA0AsNmTkUlKx
1509,05fxSSpBnl52vfwdxKO4Qm,0.00128,0.787,0.497,0.87,0.205,0.428616336,1,0.0443,0.625299362,0.659,2,5Nn2Dj7OQsGL6pgQ9iIzPp,46nibbtFxxrgZq9EpXmTy1,6xJSVfI6xi51iJrbm9KjXb,2z2wRgcKOSDCSdL6jwjDCW,2NvmyE3zwZuJCMyAH4pnyd,7cneuh5BMBbqbbGrpqTDHQ,47jzduOtk5nAtsE8YuugQm,71bNtvMPo4s7TS9crxG7cu,4XoLM5pbS7zLx5NbL4v790,05LvE6ySn6hEcHdAJ7N19z
1510,0PypLCGGUBNXqg4139Mg0W,0.0419,0.531,0.854,0,0.122,0.249698748,1,0.0889,0.742134826,0.533,2,6r5tlCMur8Vngv3n0DzOFl,2TLDilmv1UmRTfyb7f2Hrx,6CyJlVAEFlNdpggOLanytL,3Reaq52WkduSwLt4xHEpi0,6cPyTS0Kk2sc4xQwC93kOg,2LuHROGvtfG0IBwFtYEbQG,1qcyw35R6PiMBYfSSK7gDm,0JpxNq2SYwPt2uSqdcSvyQ,2Go8QT5Cw4sCBzq8ZjnZLl,11cDEev79fPKi6uJCjUhu8
1511,20XFcmUTqrC7S7Sw2TGj5I,0.000413,0.613,0.842,0.00684,0.32,0.42720176,1,0.089,0.501779342,0.444,2,1BevDaXPEDYfNFTcdu5rfp,6Nde5KuTXyB7jlPO4upaBo,1Xls3QHvOQ7YLB54R6BvgG,4YX7OBp0yoMwC6eZNNg5ky,2IiNA0s5eQBSjwK4iNeUvW,0F1DQIjMvHp9YS0Wpv4Ngl,6r2BECwMgEoRb5yLfp0Hca,2c7GlMNmF7pbohjykutmLP,5a8RPWgKSmcGBGcffmIrUi,5N4erncE7kuUccm7zEmwzk
1512,0dbp9YwlGEzXmxavRMgZ4T,0.118,0.592,0.588,0,0.138,0.256142925,1,0.0405,0.394326303,0.336,2,7dpnZJj7ITXcnmbmLIdEqs,4WCDbasKSCy6E2OozyqM9J,4zxBtj8UaieYXPe2JoQETa,6Hgh47WXVKtXN5zGOu0hjI,7wjprvfscpUNacftNovfQO,3rGj4Gp2rtUwW3ysynrmWf,5BvP31Kxf5R5WIuwbcQDDT,4OafepJy2teCjYJbvFE60J,5AdnkoZJuRJCYqYBIzSqFb,7IRlJSWcXNlEFj2e1GKzlq
1513,7fBv7CLKzipRk6EC6TWHOB,0.0671,0.58,0.565,0,0.135,0.370147221,0,0.0488,0.543353435,0.138,1,6jA8HL9i4QGzsj6fjoxp8Y,3kKX2SSrYHYGbX9fIpipoM,4Y0TtDriFlN3XZoQx6PYsu,31Y7dmcZFeJsMKXtJNeQya,2dBwB667LHQkLhdYlwLUZK,7LaMuXjc7RsSmfELSU5TXV,0Dn40gxVCMo5TkgS8Ik18Q,1Y48E203WMGk7j3qUvSBOU,3ebXMykcMXOcLeJ9xZ17XH,6Gb8kX4zgwxNjPq80Jxic2
1514,4OdxrfcLBUL8AJmWdbN7QO,0.879,0.72,0.253,0,0.107,0.416723424,1,0.0569,0.381976705,0.284,2,6QPqf4WqwZkxM68bGipzvP,0RGRiqQSmeflIeWBgf4u5a,7FC9taEfKHkJs3gQdxDvJ0,2VIPU72L6tIR4w8J8ap6Kp,1XtFhw5VlWUcHVx7ASiivw,5QRb3yGIL1AY9xoh0FGzGl,1NarGDteHRuDA9OfGyQ2MG,6p3nhn7e7rltnxlSvBEfp3,52iLDrSoRtf9lcgFuLVfqE,1z1mMZtZW0gvR9FSPc7JpJ
1515,25fEK4DuevQJF0WVmAxTsr,0.0411,0.806,0.652,0,0.169,0.274584796,1,0.052,0.625357071,0.366,2,6mbWdNBDGL4joR1EHRUZg1,0q75NwOoFiARAVp4EXU4Bs,45Egmo7icyopuzJN0oMEdk,3f7gYMirBEKuc57218BjOY,1TIiWomS4i0Ikaf9EKdcLn,4uf9vttaZb5rehtxzrL4Dx,3dxvjyC8LJ5kH2iFqfne8j,6E4POizZfmNFRp7840aY8w,18AJRdgUoO9EYn11N7xzaT,4rcBgGdnnplqvHgjKMk1gL
1516,6xwuCb6zjLz6S8of1HTxpz,0.816,0.376,0.371,0,0.337,0.344737256,1,0.0365,0.435284839,0.395,2,5Llfq8blDXjGv7jBMuS0NO,44XOK4xd2fffbILgkvuaKl,1IQrWMzaUT0mwjP64lfQvR,5IhW2BNoI6RWC1YX0Qx9xp,4g1NXho7CDYnWzwvQISprj,0tV8pOpiNsKqUys0ilUcXz,6l89P9gr2Trp6Vr6jhXJ41,1TPLsNVlofwX1txcE9gZZF,2TIlqbIneP0ZY1O0EzYLlc,7rzCPEXWAhEaTcr3ajFNuC
1517,7mnGQesk1TzQLzQ9bYWZPR,0.2,0.537,0.84,2.15E-06,0.0998,0.242363913,1,0.0363,0.597613758,0.211,2,7kCXmYJeltdnCMMsfwaCsf,1vrd6UOGamcKNGnSHJQlSt,4eWQlBRaTjPPUlzacqEeoQ,7vGuf3Y35N4wmASOKLUVVU,0BNNxZfJOS59Bip2dQGk2f,6GL6RkpLjE41nlzuBlP1pe,74drJLr20XF1f4yqyNPRSZ,6nVKC0GCQrf9MQSJgYiaEr,3jagdyevz4JnnIYsxEL70T,4QVS8YCpK71R4FsxSMCjhP
1518,2XlP76bUQxMHlfMlH6sRRT,0.469,0.324,0.389,0.814,0.172,0.809032326,1,0.0306,0.478037145,0.346,2,0JJCwJBXAevV084nVmiObt,6Qoz4HdYCIzQCmEd8ARYWP,2TUdxbIF3rpY887d8m0ZGV,0pfhnndgYE6LL3imle6EHY,6xJSVfI6xi51iJrbm9KjXb,2z2wRgcKOSDCSdL6jwjDCW,3uSwz1gv799BQhkqgIgfSz,66ddt3E6KGEpRhJVchDnz3,53iFMaNUXn6Oj8hUIKSO5a,64b1ef0cE2NaXzVJFxtteI
1519,79meQHFglEqxQ3YRAO1QrW,0.0559,0.483,0.858,0.00107,0.514,0.15403154,0,0.0346,0.904362755,0.712,1,0pwYLVXVknPSGUQb39cePC,0AdQh1ORK3la7dtYVWPpz4,5DuT7x2TtzMerIe94Ju5wI,20J84EIO8uTDOfeEGBU7Si,6xnhvngEfrUad67GsI2GTw,34GTE14mHrS6mj4Jf31OME,56Q3COZP8Cr8a3B6F4ejFw,0Q6AD7e7d9tpN1dXL4qh5P,5JEx7HbmvHQQswJCsoo9rA,00FaBIFXUfzaaVcsQmTTJY
1520,4Fxj5bX8ZlTGw42BIkFwng,0.834,0.65,0.462,0,0.13,0.377429664,1,0.0344,0.600840619,0.463,2,2ln351qfbbJuYjUx7gbsAn,7CO6vt2NYD2RvPWcELKvHT,6jR6rBNVF9bHpvdNNqOjvg,7kQkmyoHCEqwe7QwDbkSXM,6wBrZZ1LyiBxytLnpgnlhf,3UY4s7F4Ard3T6vm7xcJxQ,7z3z4ednmFP3OMBcQhO7Ld,2ZYbPXhx4OCmdTsMThbSEW,56eGOeSsqdg3FLxdo83TwV,5bQrht1GV7Ong9RZ3vxoET
1521,5wujBwqG7INdStqGd4tRMX,0.186,0.736,0.67,0,0.114,0.351129041,1,0.311,0.625328217,0.845,2,5wujBwqG7INdStqGd4tRMX,4tIbSGN5xmmnpv9hBPqUDl,10Igtw8bSDyyFs7KIsKngZ,5dhsuaGYQpEhXsOQsbLL7s,6PlrGEPaisOqBiDlwW6Ic0,1kxufq4loe62uIlEiiVfnD,6yEi7mIkyoKYlhk7X43wNj,5g45gvxgaYVuhkDACPnvfh,4Nip6oiJU24LqcUEi7u19S,2nLlsu0gbJxFEEuhXCuMuL
1522,6xUy203RnyyOfbqf96Nven,0.17,0.407,0.789,0,0.126,0.221564416,0,0.282,0.446917891,0.687,1,3QGsuHI8jO1Rx4JWLUh9jd,1mSlftOO1dlDRXAyOE0Sbd,2sU9EjevkrU9OkPZudvFNN,1QzC4y8h6WFxHE4KlokhVr,2QrXzOqLCVDRZHkToA0tSR,7A0IJM6FR1HQphfdfN66pI,6ht5cDaJsrvWXCOd0vkIsX,0TNXILAGuF49nsIyylBACS,3HltnjWv3KRaea6YsVgFgs,4tE5XrT5GiK0qhGwmRqP2O
1523,1h9P5WJwyvK8OB7O2YiXgp,0.254,0.691,0.71,0,0.108,0.269502803,1,0.334,0.923555607,0.726,2,6FyRXC8tJUh863JCkyWqtk,4za2QYGfHlYml23pChrpXO,5Q3e16qE1RE5oilN3ukasm,6rPO02ozF3bM7NnOV4h6s2,62o8KoI44JfN7aYxgTnPvh,0kM7Geaz7x7r17CPONjpOU,0s5DNDV6LAKn2u2Ufa3VjQ,6ZahaGPhyiXTi1pLEtGM6e,1sSNWjLtY4GwyhqAwAnPD9,2UxYLI09fvaxzKAcgudK7Z
1524,3pDnxKoW2q8gvqrPaWCKh0,0.0171,0.722,0.781,0,0.0744,0.185256981,1,0.0321,0.663199354,0.644,2,2QOSMLaEJkkeezSMZ75yB8,7y9iMe8SOB6z3NoHE2OfXl,25sgk305KZfyuqVBQIahim,7lVoniii4QwhNjCeHij2xZ,3Jc6Bdhc4QDQwal1urpuNk,4eP9Et7gkdPf6eeCRNal75,2TBQoW7s6iwKcg139ssqie,5Z5nbOXhsSbySVC7WUc6y9,4ZKGarvWsSOruOaw40cFNz,3TgMcrV32NUKjEG2ujn9eh
1525,5bQrht1GV7Ong9RZ3vxoET,0.771,0.757,0.384,0,0.0543,0.291716875,1,0.0383,0.628761866,0.553,2,6jR6rBNVF9bHpvdNNqOjvg,3UY4s7F4Ard3T6vm7xcJxQ,6668ZaUUXqZ25Tb0DMr2HO,4Fxj5bX8ZlTGw42BIkFwng,4Gq6u5nfls4ACzcUewvATu,6PRotAx0lUWP0bHBr6jm42,56eGOeSsqdg3FLxdo83TwV,2ln351qfbbJuYjUx7gbsAn,2ZYbPXhx4OCmdTsMThbSEW,7kQkmyoHCEqwe7QwDbkSXM
1526,54l9GJGQ1UCFKe2tzt1Vxt,0.0829,0.607,0.74,0,0.105,0.251113323,0,0.172,0.519616047,0.219,1,4lOavMadLCGAOJEvMJ5t4t,0lXvZ242DIHyJzvlMqOWBU,0At2qAoaVjIwWNAqrscXli,2LskIZrCeLxRvCiGP8gxlh,4sPLWp96ErrLiMfgz5TE4l,04ZTP5KsCypmtCmQg5tH9R,2dBwB667LHQkLhdYlwLUZK,1quuqraz6z6RusyJZtyDcm,1SVqPKwkGssw1ao0Jqmx2b,0Mn3amMRMoabaoTf1Publ4
1527,5yEPktRqvIhko5QFF3aBhQ,0.452,0.568,0.761,0,0.217,0.208885629,1,0.0459,0.788556424,0.789,2,3z08d5wXO54ot89xVQgxqO,2gVBXeTjwL0ZEh9gjsQjk0,0N9uZRrJQ3lO5TmInEjLxc,4ILuRf97jerQsbLemK4d8e,4dGJf1SER1T6ooX46vwzRB,31YEIj7d0CNnD6jzvezpzk,00XrSeoUJusUuWvqd08lyF,2txZKGnh75sFb3FFnuwjgF,6UXPWkzcK3GDrfxxDfKnVv,544Vnwfg8YSUP6An38yUsT
1528,2Wu9PNpLUCBl3W1GaPqkhl,0.178,0.816,0.922,0,0.373,0.155236548,0,0.149,0.456887017,0.887,1,4c9PMOg5YtNzU7o8CYTOmb,3SIPgKiFIuTsMIY5O8Fb6F,1OUPXna2MCgAt3VNmXJBtg,29KS7kBSU77PrYGB6RVR5O,2ffTu34aAhPSo5IgrFR8oD,0WV4nwEWOsQy0vkyK9uGxq,3JusJKjcAkPhgMOtbuEnH3,1Zro19KnMBZcrO9wJeVHN2,0XPlH1uh1g7Z3oVW7gPrYk,12oovv7gcYM5VbrCqCGy6R
1529,4EzMqZ1QO4HAWbcdDtnu3d,0.258,0.488,0.545,0.00053,0.24,0.465080945,1,0.0939,0.778957594,0.144,2,4UbOwTSBizbJtTFqrBUGdM,5vtyFzfLkCSJvXEZFjQAa1,3nFpW8MQFp8iLVM2r4qEjA,0KqKcjIVa2kS9zcYhEXZBp,2NkbRmygVirMQFCjSkyY7Q,7tFiyTwD0nx5a1eklYtX2J,5bJ1DrEM4hNCafcDd1oxHx,7p4vHnYXkxlzvfePJVpcTr,2ZPDsG5Ps3VUaXHEvsjxV6,6KprCGVC5o2Ibj2wCtaxEV
1530,6p128YQodqDtEPDaMLtP4A,0.611,0.686,0.533,0.0242,0.137,0.43092157,0,0.0381,0.480888902,0.358,1,5tz69p7tJuGPeMGwNTxYuV,4Sj8JZ9zZfl8HaOav5yTVq,1rytrTNO2Eadka8ucjgneZ,23c9gmiiv7RCu7twft0Mym,0m0Ew7RcwZaBS8psxgE00P,3jutzXVaFn7VJjPv7hOT2C,5CZmC1I3ZbyH2ToPwTciAy,0UvBmQOhu4DVXJtdzGc5eV,4mHgYpuGHu99Mw69E83CP2,4CXUq9KMLqxrueLaSNUnDc
1531,4ZJPwET9Jrgpkqi4Vo3Yg8,0.0283,0.656,0.615,0,0.234,0.327552785,1,0.0539,0.672831847,0.366,2,6vMTckYma2XliqlxrNi7aR,5OCJzvD7sykQEKHH7qAC3C,21xFsQzlsh6cr5XIDqKc7S,45Egmo7icyopuzJN0oMEdk,5boqkVlc0CWhfTjksnpc1X,3s0mnG8S0LTSdMQ7GxFvam,3SMrDTwimapSxKnfMQyRj6,630sXRhIcfwr2e4RdNtjKN,4Ljqat1WSPTQN4t0bGLPAs,4rcBgGdnnplqvHgjKMk1gL
1532,5ZYkBb4UrdultbjwuBYmKF,0.377,0.741,0.576,0,0.125,0.368103945,1,0.0618,0.447634437,0.699,2,7BKLCZ1jbUBVqRi2FVlTVw,7ys1F3g544o8KJGCUodYRV,0xM6mdl0XX2qOqUZmVUp97,7tDqtZnEQcgAE92mEMtgnF,3zcpT4DavEySmPthhJYt3Z,7mldq42yDuxiUNn08nvzHO,0i2qj6IvyogojhQZRoJ80J,2lTkTb68hFcTlfdBVzGLek,1W0zPxHrUF4H2xmWkO97Ea,0P6AWOA4LG1XOctzaVu5tt
1533,7tsHqxfepei1AdLjy93XIv,0.282,0.639,0.531,1.45E-06,0.111,0.289778383,1,0.0277,0.543064893,0.318,2,2x7mjuJxIRphPtfTSWNDgp,1qcouv0uGRX5ZEdXsUIJAY,4ilNy4QN9MKeNifDxT6za9,5AdnkoZJuRJCYqYBIzSqFb,2xmrfQpmS2iJExTlklLoAL,39LmTF9RgyakzSYX8txrow,6bt1R3HFqITysmy3W88M3c,5sIx4BlfYGuZeSLF40N9GH,0VhgEqMTNZwYL1ARDLLNCX,16N0PLDKfm0IivXvTbteo0
1534,3DmW6y7wTEYHJZlLo1r6XJ,0.0317,0.699,0.529,3.59E-05,0.285,0.395452402,1,0.0487,0.577021477,0.121,2,1S72ZBri51G9hDcuiGRFcU,6lTLgWznUomxzmQpkqGPdF,3sTCfUmYXSVWDacTd6uMbQ,706J9prVXY8vZHhp9VGiBE,3rK43VNP0142Kbxt8nuAhD,31cahXEtbRJM5lzVjvgW21,59krMPfRgjLYmAkVA2gHl4,1QC3Hy30xDloQAF8yVkPYR,3Kuu5vASpXK8oRsxOvau6P,3SMrDTwimapSxKnfMQyRj6
1535,3VEpRXloN4rbzNRPSQzZFW,0.0342,0.906,0.638,1.70E-05,0.0725,0.414784932,0,0.256,0.480706158,0.789,1,1YC7llsHtz0ScDtiLEVHZG,1JkrD47SDpAbyvqKtolcea,0iS40P2xZ8ZpmE8OrGCgGJ,3mh5MSqKe42nEYUqiMI2KA,5NpET8pwPjwxU2XD1W4rT5,5H6uaK8A2ZvUAOSCUCfyV3,2lVDc57IMK6nypg2iuEWVR,0z4ER6QkaaARQO61N22xb0,4cxyQw1AKCVqa9JVSN7njk,5zWWXFYSFMO66hUXHfVITK
1536,0znetZf9bcVN1xjAhQ00LH,0.0905,0.812,0.645,2.25E-06,0.154,0.387488867,0,0.0645,0.562522242,0.529,1,1fyvQWmRbW81M0xXKI1Rrk,2UxnZEvavlFv9dTbfrkNnd,5mIOsPuQdXchVY0jB5NO9Q,3erpmncBhgjZhc7aghwbJV,1UUj1iScVn6wOXiBSyBhLn,0z4ER6QkaaARQO61N22xb0,34aHsgRbN3WSRWf64rtYnj,1dRaYeS22TQZ3jRLFfe7vM,7abo0Ait48p7JNBhmvm9JI,4t14AT1MhpuSOdojL4zZgZ
